year,month,day,dep_time,arr_time,carrier,tailnum,flight,origin,dest,carrier_delay,weather_delay,nas_delay,aircraft_delay
2014,2,21,1038,1216,MQ,N525MQ,2809,LGA,STL,0,13,0,93
2014,2,21,1823,1930,US,N714US,2187,LGA,DCA,0,6,0,123
2014,2,21,1905,2034,WN,N472WN,341,LGA,MDW,0,569,0,0
2014,2,21,1009,1216,MQ,N855MQ,3407,LGA,CMH,0,1,2,93
2014,2,21,2207,2400,MQ,N805MQ,3374,JFK,RDU,0,1,8,146
2014,2,21,1725,1914,MQ,N511MQ,3616,LGA,MSP,0,86,0,228
2014,2,21,1950,2142,MQ,N803MQ,3530,LGA,DTW,0,38,0,114
2014,2,21,2048,2231,MQ,N524MQ,3535,JFK,CMH,0,7,0,69
2014,2,21,2142,2304,MQ,N501MQ,3660,LGA,BNA,0,17,2,0
2014,2,21,1025,1153,MQ,N510MQ,3675,LGA,BNA,0,23,0,0
2014,2,21,1957,2251,UA,N478UA,254,LGA,IAH,0,14,0,153
2014,2,21,1210,1437,UA,N526UA,405,LGA,DEN,0,2,0,58
2014,2,21,1827,2039,UA,N523UA,509,LGA,DEN,0,21,0,28
2014,2,21,2147,2307,UA,N16709,1146,LGA,ORD,0,10,0,255
2014,2,21,1437,1741,UA,N37263,1270,EWR,MCO,0,7,15,0
2014,2,21,2237,109,UA,N12225,1692,EWR,MCO,0,8,0,131
2014,2,21,2037,2152,UA,N827UA,691,LGA,ORD,0,16,0,117
2014,2,21,1711,2016,UA,N37464,1024,EWR,SFO,0,103,0,0
2014,2,21,1834,2031,UA,N76515,1037,LGA,ORD,0,30,15,124
2014,2,21,2154,2254,UA,N14250,1066,EWR,BOS,0,29,0,0
2014,2,21,1046,1247,MQ,N501MQ,3565,LGA,CLT,0,2,0,95
2014,2,21,2024,2216,MQ,N827MQ,3573,LGA,CMH,0,9,0,37
2014,2,22,1416,1725,DL,N946DL,2389,JFK,TPA,0,371,2,0
2014,2,22,1252,1427,EV,N720EV,5242,LGA,GSO,1,161,2,0
2014,2,23,645,956,B6,N661JB,929,JFK,RSW,0,25,3,0
2014,2,26,915,1359,DL,N3749D,2046,JFK,PHX,0,75,60,0
2014,2,26,1100,1358,DL,N3768,404,JFK,LAS,0,24,15,3
2014,2,26,921,1312,DL,N152DL,422,JFK,LAX,0,21,16,0
2014,2,26,1106,1423,DL,N916DE,465,JFK,MCO,0,1,20,5
2014,2,26,750,1046,EV,N10156,4230,EWR,MSY,0,23,19,0
2014,2,26,1137,1253,EV,N820AS,5736,LGA,IAD,0,1,0,77
2014,2,26,1541,1909,UA,N48127,1479,EWR,LAX,0,16,10,0
2014,2,27,753,1102,AA,N439AA,1381,EWR,DFW,0,22,0,0
2014,2,27,30,133,B6,N238JB,1816,JFK,SYR,0,87,0,25
2014,2,27,1811,1910,B6,N374JB,2580,EWR,BOS,0,13,0,39
2014,2,27,712,1053,DL,N199DN,472,JFK,LAX,0,12,6,0
2014,2,27,1343,1605,US,N758US,1768,JFK,CLT,0,2,13,0
2014,2,27,1623,1745,US,N949UW,2154,LGA,BOS,0,1,7,22
2014,2,28,1120,1618,AA,N5FAAA,936,JFK,STT,147,51,0,0
2014,2,28,936,1132,B6,N238JB,219,JFK,CLT,0,52,0,0
2014,2,28,959,1230,B6,N306JB,677,JFK,JAX,9,48,0,0
2014,2,28,900,1053,B6,N510JB,905,JFK,ORD,0,113,11,12
2014,2,28,1127,1419,DL,N910DL,1885,LGA,MCO,0,119,0,0
2014,2,28,958,1502,DL,N3730B,2101,JFK,SJU,0,58,17,0
2014,2,28,904,1245,VX,N361VA,161,EWR,LAX,0,15,0,0
2014,2,28,1727,2139,VX,N848VA,169,EWR,LAX,0,44,0,0
2014,2,28,900,1300,UA,N27421,1223,EWR,LAX,0,18,38,0
2014,3,1,1311,1654,VX,N626VA,165,EWR,LAX,11,28,0,0
2014,3,1,1700,2052,VX,N361VA,27,JFK,SFO,20,2,0,0
2014,3,1,1644,2019,VX,N841VA,411,JFK,LAX,4,15,0,220
2014,3,2,1311,1637,VX,N634VA,165,EWR,LAX,11,11,0,0
2014,3,2,1114,1520,VX,N631VA,187,EWR,SFO,34,26,0,0
2014,3,2,1651,1948,WN,N451WN,1558,EWR,MSY,0,4,7,12
2014,3,2,1915,2045,MQ,N517MQ,3501,LGA,RDU,0,6,0,59
2014,3,2,1410,1647,UA,N562UA,485,EWR,DEN,0,33,14,0
2014,3,2,1856,2227,UA,N87512,1027,LGA,IAH,0,7,22,0
2014,3,2,1829,2205,UA,N27421,1047,EWR,SAN,0,6,21,0
2014,3,2,1740,1929,UA,N76508,1105,LGA,ORD,0,25,7,0
2014,3,2,1701,2053,UA,N37464,1284,EWR,SFO,0,1,15,42
2014,3,3,840,1156,DL,N685DA,2272,JFK,LAS,0,10,30,0
2014,3,3,828,1159,DL,N951DL,2389,JFK,TPA,0,13,33,0
2014,3,3,844,1126,DL,N709TW,429,JFK,ATL,0,14,11,0
2014,3,3,1034,1438,VX,N640VA,23,JFK,SFO,4,24,0,0
2014,3,3,707,905,UA,N801UA,331,LGA,ORD,0,7,29,0
2014,3,3,717,945,UA,N556UA,343,LGA,DEN,0,22,1,0
2014,3,3,1206,1428,UA,N577UA,561,LGA,DEN,0,6,0,235
2014,3,3,642,940,UA,N578UA,704,LGA,IAH,0,12,7,0
2014,3,3,1705,1921,EV,N371CA,4869,LGA,MCI,1,25,2,66
2014,3,3,1115,1320,EV,N605QX,5515,LGA,GRR,0,48,0,0
2014,3,4,2222,100,B6,N563JB,611,JFK,LAS,0,46,0,0
2014,3,4,1525,1850,B6,N595JB,1729,JFK,RSW,0,26,10,0
2014,3,4,954,1300,DL,N908DE,1885,LGA,MCO,0,54,2,0
2014,3,4,1207,1557,VX,N624VA,23,JFK,SFO,0,10,97,0
2014,3,4,902,1118,EV,N719EV,4883,LGA,STL,11,19,14,13
2014,3,6,1615,2005,B6,N615JB,1401,JFK,FLL,0,175,47,0
2014,3,6,1557,1929,B6,N663JB,301,JFK,FLL,0,65,22,25
2014,3,6,1813,2207,B6,N570JB,305,EWR,FLL,0,34,44,0
2014,3,6,1550,2004,B6,N536JB,505,EWR,FLL,0,140,75,0
2014,3,6,1548,1913,B6,N655JB,553,JFK,PBI,30,122,33,0
2014,3,6,851,1222,UA,N54711,1284,EWR,SFO,0,21,0,0
2014,3,7,626,849,MQ,N507MQ,3550,LGA,ATL,0,16,8,0
2014,3,7,857,1125,MQ,N509MQ,3419,LGA,ATL,0,15,0,0
2014,3,12,959,1152,B6,N632JB,905,JFK,ORD,0,179,5,0
2014,3,12,2349,51,B6,N309JB,1816,JFK,SYR,0,55,0,0
2014,3,12,1807,2039,DL,N995AT,1942,EWR,ATL,1,12,11,144
2014,3,12,2026,2212,MQ,N838MQ,3573,LGA,CMH,0,22,0,0
2014,3,12,1944,2122,MQ,N500MQ,3501,LGA,RDU,0,119,3,15
2014,3,12,1921,2106,MQ,N501MQ,3349,LGA,MSP,0,1,0,15
2014,3,12,2214,28,MQ,N857MQ,3374,JFK,RDU,0,2,24,147
2014,3,12,1912,2048,MQ,N532MQ,3591,LGA,RDU,0,38,0,0
2014,3,12,1651,1920,MQ,N696MQ,2963,JFK,CVG,0,1,14,50
2014,3,13,845,1247,B6,N779JB,403,JFK,SJU,0,34,14,0
2014,3,13,1054,1215,B6,N178JB,1634,JFK,BTV,0,19,5,65
2014,3,13,2039,2256,DL,N361NB,2331,LGA,DTW,23,91,12,0
2014,3,13,1916,2037,WN,N427WN,4470,EWR,MDW,0,69,1,7
2014,3,13,1750,2051,UA,N482UA,254,LGA,IAH,0,13,0,29
2014,3,13,609,1009,UA,N510UA,303,JFK,SFO,0,6,19,0
2014,3,13,1848,2035,UA,N411UA,691,LGA,ORD,0,11,5,37
2014,3,13,2016,2218,UA,N412UA,695,LGA,ORD,0,3,30,13
2014,3,13,1554,1906,UA,N443UA,745,LGA,DEN,0,4,35,33
2014,3,13,1514,1832,UA,N405UA,360,LGA,IAH,0,2,9,34
2014,3,13,1712,2013,UA,N579UA,446,EWR,SFO,0,30,0,0
2014,3,13,1815,2054,UA,N496UA,509,LGA,DEN,0,10,2,58
2014,3,13,1944,2319,UA,N37470,1127,EWR,SFO,0,23,0,20
2014,3,13,2036,2253,UA,N38458,1139,EWR,DEN,0,8,0,7
2014,3,13,2004,2257,UA,N38459,1200,EWR,SAN,0,26,0,17
2014,3,13,2051,2329,UA,N31412,1539,EWR,LAS,0,99,0,0
2014,3,13,1951,2138,UA,N27724,1708,LGA,ORD,0,18,7,153
2014,3,13,1619,1853,US,N710UW,765,LGA,CLT,0,3,26,34
2014,3,13,1809,2017,US,N177US,894,LGA,CLT,33,5,0,26
2014,3,13,1537,1728,US,N944UW,1775,LGA,PHL,0,2,31,0
2014,3,13,1352,1609,US,N181UW,1843,LGA,CLT,0,8,12,49
2014,3,13,1922,2125,US,N152UW,2039,LGA,CLT,24,1,0,1
2014,3,13,1748,1910,US,N958UW,2156,LGA,BOS,0,1,7,47
2014,3,13,1920,2038,US,N947UW,2160,LGA,BOS,0,13,7,7
2014,3,13,1817,1937,US,N704US,2191,LGA,DCA,17,1,0,0
2014,3,13,1440,1709,EV,N707EV,4978,LGA,CLT,3,22,20,0
2014,3,13,1700,1938,EV,N398CA,5293,LGA,ORF,75,9,83,58
2014,3,14,1941,2155,MQ,N521MQ,3535,JFK,CMH,0,4,29,7
2014,3,17,1032,1421,VX,N622VA,23,JFK,SFO,2,19,0,0
2014,3,17,1300,1632,VX,N638VA,411,JFK,LAX,0,17,0,0
2014,3,17,1828,2055,WN,N796SW,2606,LGA,DEN,0,100,0,0
2014,3,17,1023,1210,EV,N709EV,5413,LGA,GSO,1,108,5,11
2014,3,18,619,931,AA,N628AA,1205,EWR,MIA,0,14,17,0
2014,3,18,1735,1912,WN,N444WN,4472,LGA,MDW,0,9,7,46
2014,3,18,1446,1616,EV,N710EV,5293,LGA,ORF,0,17,6,0
2014,3,19,210,309,B6,N236JB,1816,JFK,SYR,0,20,0,173
2014,3,19,22,143,B6,N283JB,105,JFK,ORD,0,11,0,226
2014,3,19,33,132,B6,N187JB,108,JFK,PWM,0,5,0,88
2014,3,19,112,442,B6,N768JB,745,JFK,PSE,0,14,0,44
2014,3,19,1942,2044,US,N951UW,2158,LGA,BOS,0,8,0,84
2014,3,19,656,1030,VX,N629VA,399,JFK,LAX,0,15,0,0
2014,3,19,2048,2310,MQ,N511MQ,2839,LGA,STL,0,79,42,0
2014,3,20,2158,8,EV,N17984,4087,EWR,IND,0,74,0,8
2014,3,21,1258,1633,VX,N641VA,411,JFK,LAX,0,18,0,0
2014,3,23,1746,2043,B6,N645JB,1601,JFK,FLL,0,31,0,0
2014,3,23,1655,2032,VX,N625VA,413,JFK,LAX,0,17,0,0
2014,3,25,1135,1436,VX,N628VA,187,EWR,SFO,0,36,0,0
2014,3,25,1754,2129,UA,N569UA,418,EWR,SFO,0,20,17,0
2014,3,26,1243,1357,US,N946UW,2146,LGA,BOS,0,1,6,42
2014,3,26,1223,1539,VX,N641VA,187,EWR,SFO,0,99,0,0
2014,3,27,820,1210,VX,N855VA,11,JFK,SFO,50,20,0,0
2014,3,27,1710,1934,EV,N605QX,4869,LGA,MCI,81,26,0,0
2014,3,29,2217,108,B6,N636JB,1183,JFK,MCO,0,6,5,16
2014,3,29,2159,2332,B6,N337JB,105,JFK,ORD,0,22,0,84
2014,3,29,107,228,B6,N307JB,108,JFK,PWM,0,21,12,116
2014,3,29,1815,2129,B6,N661JB,263,JFK,SEA,0,38,3,0
2014,3,29,1524,1843,B6,N316JB,383,JFK,MCO,0,144,30,0
2014,3,29,1426,1759,B6,N505JB,431,LGA,SRQ,0,56,25,0
2014,3,29,29,212,B6,N179JB,702,JFK,BUF,0,6,18,173
2014,3,29,103,509,B6,N793JB,745,JFK,PSE,0,43,21,21
2014,3,29,1514,1835,UA,N568UA,841,JFK,LAX,0,29,3,0
2014,3,29,2040,2,DL,N371NB,2391,JFK,TPA,0,9,36,91
2014,3,29,2222,125,DL,N185DN,427,JFK,LAX,0,83,0,22
2014,3,29,1658,1901,DL,N315US,884,LGA,DEN,0,25,0,0
2014,3,29,2033,2259,DL,N980DL,2001,JFK,ATL,0,34,0,113
2014,3,29,2035,2354,DL,N974DL,2010,JFK,MCO,0,9,24,76
2014,3,29,2115,2230,DL,N962DL,2471,JFK,BOS,0,20,0,9
2014,3,29,1631,1855,MQ,N647MQ,2963,JFK,CVG,0,7,9,24
2014,3,29,1628,1805,MQ,N9EAMQ,3425,JFK,DCA,0,1,11,88
2014,3,30,1913,2042,AA,N3BLAA,359,LGA,ORD,0,18,0,4
2014,3,30,1818,2158,AA,N791AA,177,JFK,SFO,0,23,5,0
2014,3,30,1913,2207,AA,N3DAAA,1611,LGA,MIA,0,16,0,16
2014,3,30,26,135,B6,N274JB,234,JFK,BTV,0,11,0,101
2014,3,30,1835,2130,B6,N558JB,299,LGA,MCO,0,7,5,29
2014,3,30,2244,9,B6,N351JB,486,JFK,ROC,0,9,10,6
2014,3,30,1544,1903,B6,N641JB,1171,LGA,FLL,0,14,13,45
2014,3,30,2317,27,B6,N353JB,1816,JFK,SYR,0,2,0,28
2014,3,30,3,114,B6,N358JB,2002,JFK,BUF,0,7,0,49
2014,3,30,1829,2010,US,N538UW,894,LGA,CLT,0,1,0,56
2014,3,30,2115,2255,US,N963UW,1736,LGA,PHL,0,1,29,19
2014,3,30,936,1240,VX,N840VA,251,JFK,LAS,1,14,0,0
2014,3,30,1646,1855,WN,N7742B,213,EWR,DEN,0,6,0,34
2014,3,30,1907,2017,WN,N247WN,574,EWR,MDW,0,4,0,53
2014,3,30,1819,1925,WN,N632SW,1009,LGA,BNA,0,7,0,43
2014,3,30,2000,2233,UA,N37274,1128,LGA,IAH,0,8,0,31
2014,3,30,2000,2146,MQ,N531MQ,3526,LGA,CMH,0,13,0,98
2014,3,30,2228,148,DL,N388DA,2217,JFK,SAN,0,9,0,192
2014,3,30,1840,2115,DL,N3762Y,2227,JFK,LAS,4,11,0,10
2014,3,30,2150,14,DL,N974DL,2391,JFK,TPA,0,4,0,134
2014,3,30,2034,2349,DL,N706TW,435,JFK,SFO,34,30,0,0
2014,3,30,1906,2214,DL,N624AG,442,JFK,SEA,0,18,0,0
2014,3,30,1839,2055,DL,N972DL,2001,JFK,ATL,0,12,0,9
2014,3,30,833,1119,MQ,N0EGMQ,3066,JFK,TPA,0,7,0,37
2014,3,30,1530,1701,MQ,N818MQ,3391,LGA,CMH,0,5,0,31
2014,3,31,824,1317,AA,N5EYAA,1357,JFK,SJU,0,24,53,0
2014,3,31,817,1019,AA,N319AA,84,JFK,BOS,0,17,52,0
2014,3,31,803,1110,B6,N607JB,653,JFK,PBI,0,18,18,0
2014,3,31,1402,1605,US,N949UW,2150,LGA,BOS,0,2,59,0
2014,3,31,930,1241,VX,N836VA,251,JFK,LAS,0,16,0,0
2014,3,31,705,1059,VX,N639VA,399,JFK,LAX,5,19,20,0
2014,3,31,901,1238,VX,N622VA,407,JFK,LAX,1,17,0,0
2014,3,31,1110,1343,DL,N385DN,436,JFK,LAS,0,12,0,20
2014,3,31,1120,1427,DL,N3758Y,459,JFK,SLC,0,15,0,10
2014,3,31,1009,1228,DL,N966DL,486,JFK,DTW,0,69,7,0
2014,3,31,945,1411,DL,N3747D,2274,JFK,SJU,60,105,36,0
2014,3,31,936,1228,DL,N976DL,2333,JFK,FLL,0,38,0,20
2014,3,31,1755,2026,EV,N730EV,4869,LGA,MCI,1,111,10,37
2014,4,1,1259,1635,VX,N627VA,165,EWR,LAX,0,25,0,0
2014,4,1,216,555,B6,N584JB,745,JFK,PSE,0,126,0,0
2014,4,2,936,1242,VX,N839VA,251,JFK,LAS,0,16,0,1
2014,4,2,655,1032,VX,N624VA,399,JFK,LAX,0,17,0,0
2014,4,3,1741,2059,UA,N38443,1493,EWR,LAX,0,17,0,0
2014,4,3,2015,2350,AA,N587AA,1691,EWR,DFW,0,30,45,0
2014,4,4,2116,2319,MQ,N843MQ,3573,LGA,CMH,0,2,8,64
2014,4,4,1626,1912,MQ,N844MQ,3588,LGA,SDF,0,2,26,44
2014,4,4,1454,1801,UA,N431UA,686,LGA,IAH,0,17,0,0
2014,4,4,1539,1738,US,N953UW,1775,LGA,PHL,0,5,31,4
2014,4,4,1523,1637,US,N967UW,2152,LGA,BOS,0,6,2,17
2014,4,4,1720,1957,UA,N39297,1517,LGA,DEN,0,12,16,0
2014,4,4,1523,1700,EV,N752EV,5325,LGA,ROC,1,24,5,0
2014,4,4,1054,1224,EV,N398CA,5591,LGA,RIC,29,2,0,10
2014,4,4,2029,2213,MQ,N820MQ,3027,LGA,ORF,0,4,14,55
2014,4,4,2143,2312,MQ,N500MQ,3257,LGA,RDU,0,4,0,13
2014,4,4,1944,2205,MQ,N544MQ,3349,LGA,LIT,0,15,36,39
2014,4,4,2320,137,WN,N392SW,303,EWR,MDW,0,41,47,129
2014,4,4,2051,46,WN,N250WN,1927,EWR,MSY,0,39,90,107
2014,4,4,730,852,WN,N8305E,396,LGA,MDW,0,62,0,0
2014,4,4,2032,40,B6,N566JB,527,EWR,MCO,0,31,82,66
2014,4,5,930,1242,VX,N839VA,251,JFK,LAS,0,17,0,0
2014,4,6,1005,1541,UA,N77066,15,EWR,HNL,0,45,52,0
2014,4,6,1914,2242,UA,N490UA,559,LGA,IAH,0,12,20,0
2014,4,7,1918,2225,MQ,N843MQ,3616,LGA,SDF,0,15,52,33
2014,4,7,2216,2348,MQ,N500MQ,3660,LGA,BNA,0,37,7,84
2014,4,7,1830,2001,UA,N808UA,691,LGA,ORD,0,2,0,22
2014,4,7,2250,9,UA,N36207,1422,LGA,ORD,0,1,0,144
2014,4,7,2245,118,EV,N21129,4321,EWR,MCI,19,194,19,7
2014,4,7,3,130,EV,N755EV,5311,LGA,BGR,2,6,117,0
2014,4,7,1943,2154,MQ,N507MQ,2839,LGA,STL,0,2,31,11
2014,4,8,855,1148,MQ,N823MQ,3599,LGA,SDF,0,10,33,0
2014,4,8,1012,1313,VX,N837VA,251,JFK,LAS,37,11,0,0
2014,4,8,1104,1353,DL,N977AT,2343,EWR,ATL,0,34,31,0
2014,4,8,957,1216,DL,N345NW,1080,EWR,DTW,0,57,18,0
2014,4,8,1004,1255,DL,N995AT,1506,EWR,ATL,0,64,22,0
2014,4,9,759,1239,UA,N67815,1216,EWR,SJU,0,10,41,0
2014,4,11,1700,2013,UA,N79402,1284,EWR,SFO,0,15,0,0
2014,4,13,1853,2256,UA,N589UA,376,JFK,SFO,0,24,21,0
2014,4,13,1306,1431,EV,N760EV,5273,LGA,PIT,91,3,0,13
2014,4,14,1305,1648,UA,N421UA,322,LGA,IAH,0,22,51,0
2014,4,14,1733,2034,UA,N464UA,360,LGA,IAH,0,22,0,0
2014,4,14,2003,2309,UA,N483UA,441,LGA,IAH,0,52,0,7
2014,4,14,1716,1902,US,N953UW,2156,LGA,BOS,0,5,27,11
2014,4,14,749,933,B6,N645JB,905,JFK,ORD,0,9,4,42
2014,4,14,1243,1525,DL,N976DL,1174,LGA,PBI,0,116,0,0
2014,4,15,1923,2045,MQ,N511MQ,3486,LGA,BNA,0,14,0,41
2014,4,15,638,957,UA,N456UA,235,LGA,IAH,0,8,29,0
2014,4,15,2332,258,UA,N847UA,252,EWR,MIA,0,114,20,50
2014,4,15,2230,149,UA,N510UA,314,JFK,LAX,0,18,4,103
2014,4,15,1802,2044,UA,N438UA,360,LGA,IAH,0,2,0,30
2014,4,15,1820,2142,UA,N518UA,535,JFK,LAX,0,16,0,11
2014,4,15,2348,112,UA,N853UA,646,EWR,BOS,0,71,0,70
2014,4,15,2354,319,UA,N412UA,681,EWR,MCO,0,24,34,125
2014,4,15,1939,2047,UA,N832UA,691,LGA,ORD,0,6,0,64
2014,4,15,2340,301,UA,N34455,1051,EWR,SFO,0,81,0,43
2014,4,15,1636,1953,UA,N33289,1128,EWR,SAN,0,6,15,0
2014,4,15,2323,206,UA,N17233,1611,EWR,IAH,0,177,0,0
2014,4,15,1229,1528,UA,N39728,1637,EWR,TPA,0,17,11,46
2014,4,15,1407,1707,UA,N34455,1641,EWR,MCO,0,12,18,0
2014,4,15,1702,1924,US,N534UW,671,JFK,PHX,0,3,0,16
2014,4,15,1403,1603,US,N949UW,2148,LGA,BOS,0,3,49,60
2014,4,15,1918,2041,US,N949UW,2156,LGA,BOS,0,9,4,129
2014,4,15,1335,1501,US,N752US,2179,LGA,DCA,15,9,5,71
2014,4,15,1915,2038,US,N749US,2191,LGA,DCA,0,3,5,72
2014,4,15,2339,137,EV,N16170,4106,EWR,GSO,18,65,18,77
2014,4,15,2135,2317,EV,N13994,4159,LGA,CLE,0,3,0,58
2014,4,15,1228,1420,EV,N744EV,4898,LGA,CLE,0,6,0,16
2014,4,15,1718,2038,DL,N703TW,415,JFK,SFO,0,12,0,26
2014,4,15,902,1228,DL,N156DL,472,JFK,LAX,0,47,1,0
2014,4,15,2157,25,DL,N320NB,480,JFK,ATL,187,71,0,34
2014,4,15,2007,2146,MQ,N808MQ,3027,LGA,ORF,0,2,9,35
2014,4,15,1812,2123,MQ,N509MQ,3072,JFK,TPA,0,193,11,0
2014,4,15,1128,1443,MQ,N528MQ,3225,JFK,DCA,0,28,125,0
2014,4,15,2337,212,EV,N22971,4361,EWR,TYS,24,54,24,135
2014,4,15,1605,1718,MQ,N525MQ,3425,JFK,DCA,0,53,0,0
2014,4,15,948,1223,MQ,N814MQ,3363,JFK,RDU,0,7,60,41
2014,4,15,904,1132,MQ,N525MQ,3407,LGA,CMH,0,11,33,13
2014,4,15,1838,2028,WN,N418WN,4650,EWR,MDW,0,17,30,141
2014,4,15,2333,119,WN,N742SW,456,EWR,STL,0,109,0,250
2014,4,15,1750,1933,AA,N3DUAA,349,LGA,ORD,0,2,0,41
2014,4,15,1203,1518,AA,N3DLAA,388,LGA,MIA,0,2,5,16
2014,4,15,2143,56,AA,N639AA,1383,EWR,MIA,0,1,0,250
2014,4,15,1509,1852,AA,N3LGAA,2297,LGA,MIA,0,3,23,6
2014,4,15,2013,2305,AA,N4WLAA,2488,EWR,DFW,0,53,0,138
2014,4,15,2334,58,B6,N179JB,702,JFK,BUF,0,107,0,0
2014,4,15,1850,2013,B6,N329JB,1407,JFK,IAD,0,15,0,76
2014,4,15,1711,1931,B6,N231JB,1041,JFK,SAV,0,14,11,227
2014,4,15,2308,214,B6,N231JB,183,JFK,MCO,0,8,10,245
2014,4,15,1307,1423,B6,N355JB,1307,JFK,IAD,0,14,2,48
2014,4,15,2229,145,B6,N558JB,423,JFK,LAX,0,342,0,0
2014,4,15,1821,2118,B6,N521JB,283,JFK,MCO,0,18,0,88
2014,4,15,1822,2124,B6,N580JB,89,JFK,SAN,0,20,0,75
2014,4,15,2347,245,B6,N588JB,225,JFK,TPA,0,32,0,218
2014,4,15,2125,48,B6,N554JB,1801,JFK,FLL,0,268,2,70
2014,4,15,2351,230,B6,N630JB,711,JFK,LAS,0,14,0,256
2014,4,15,2335,236,B6,N633JB,153,JFK,PBI,0,39,0,172
2014,4,15,2004,2115,B6,N193JB,118,JFK,BOS,0,22,342,0
2014,4,15,2033,2314,B6,N645JB,135,JFK,PHX,53,16,0,17
2014,4,15,2248,231,B6,N834JB,915,JFK,SFO,0,7,0,108
2014,4,15,2151,50,B6,N653JB,65,JFK,ABQ,0,25,0,77
2014,4,15,18,331,B6,N657JB,1601,JFK,FLL,0,447,0,0
2014,4,15,1701,2029,B6,N913JB,703,JFK,SJU,0,15,0,44
2014,4,15,1849,2220,DL,N340NB,2280,JFK,AUS,0,19,5,10
2014,4,15,1852,2155,DL,N378DA,2303,JFK,PDX,0,11,0,113
2014,4,15,1959,2318,DL,N953DL,2391,JFK,TPA,0,10,23,49
2014,4,15,1920,2247,DL,N3764D,2065,JFK,FLL,0,21,5,174
2014,4,15,2210,44,DL,N978AT,2162,EWR,ATL,0,8,10,152
2014,4,15,1930,2306,DL,N912DE,2239,JFK,MIA,0,4,10,176
2014,4,15,1640,1955,DL,N385DN,2242,JFK,SLC,0,11,0,30
2014,4,15,2020,2250,DL,N993DL,2258,JFK,ATL,24,5,0,76
2014,4,15,2222,2335,B6,N284JB,918,JFK,BOS,31,167,0,82
2014,4,15,24,134,B6,N296JB,2002,JFK,BUF,0,9,0,65
2014,4,15,2340,252,B6,N794JB,1183,JFK,MCO,0,4,25,127
2014,4,16,939,1421,UA,N78060,15,EWR,HNL,0,17,0,0
2014,4,16,615,857,UA,N33203,1714,LGA,IAH,0,27,0,0
2014,4,16,722,957,UA,N446UA,559,LGA,IAH,0,37,0,0
2014,4,16,837,1005,UA,N493UA,711,LGA,ORD,0,35,0,0
2014,4,16,919,1222,UA,N23707,1025,LGA,IAH,0,29,8,0
2014,4,16,1027,1229,UA,N35204,1076,LGA,ORD,0,27,25,0
2014,4,16,937,1143,UA,N17719,1201,LGA,ORD,0,37,36,0
2014,4,16,827,1124,UA,N76523,1214,LGA,IAH,0,62,6,0
2014,4,16,811,926,US,N956UW,2136,LGA,BOS,0,71,8,0
2014,4,16,602,741,US,N749US,2167,LGA,DCA,0,2,40,0
2014,4,16,1714,1840,US,N770UW,2189,LGA,DCA,0,1,4,13
2014,4,16,801,1044,US,N536UW,1735,LGA,CLT,2,2,43,0
2014,4,16,812,1055,EV,N710EV,4973,LGA,CLE,0,72,51,0
2014,4,16,1513,1714,EV,N391CA,5293,LGA,ORF,36,12,37,0
2014,4,16,1001,1220,EV,N391CA,5430,LGA,BGR,0,16,33,0
2014,4,16,1034,1255,EV,N712EV,5591,LGA,RIC,7,27,38,0
2014,4,16,2037,2219,MQ,N816MQ,3374,JFK,RDU,0,1,0,43
2014,4,16,746,946,WN,N255WN,108,LGA,STL,0,36,25,0
2014,4,16,838,1023,AA,N3HFAA,84,JFK,BOS,0,38,35,0
2014,4,16,728,855,AA,N3GXAA,305,LGA,ORD,0,20,0,0
2014,4,16,835,1259,AA,N5FTAA,936,JFK,STT,0,35,24,0
2014,4,16,919,1303,AA,N3HCAA,1121,LGA,DFW,0,19,44,0
2014,4,16,958,1342,DL,N374DA,1642,LGA,FLL,0,53,29,0
2014,4,16,757,1119,DL,N333NW,1879,LGA,FLL,0,52,10,0
2014,4,16,952,1338,DL,N915DL,1885,LGA,MCO,0,42,44,0
2014,4,16,822,1115,DL,N970DL,1919,LGA,MSP,72,65,51,0
2014,4,16,1738,2015,DL,N959DL,847,LGA,ATL,8,88,0,0
2014,4,16,1005,1303,DL,N348NW,914,LGA,DEN,0,110,18,0
2014,4,16,920,1307,DL,N348NB,1109,LGA,TPA,0,75,47,0
2014,4,16,824,1159,DL,N658DL,2047,LGA,ATL,0,25,64,0
2014,4,16,943,1335,DL,N928DL,2104,LGA,RSW,0,22,35,76
2014,4,16,935,1223,DL,N315US,2119,LGA,MSP,0,65,35,0
2014,4,16,1802,2059,DL,N3756,2181,LGA,MCO,30,39,0,0
2014,4,16,905,1237,DL,N909DL,2285,LGA,MCO,0,125,39,0
2014,4,16,1027,1405,DL,N900DE,2395,LGA,PBI,37,105,38,0
2014,4,16,942,1234,DL,N335NB,2457,LGA,MSY,0,92,31,0
2014,4,17,1833,2041,MQ,N511MQ,3501,LGA,RDU,0,2,28,11
2014,4,17,1931,2043,US,N953UW,2160,LGA,BOS,0,1,0,29
2014,4,17,1627,1840,EV,N600QX,4951,LGA,CMH,9,3,12,1
2014,4,22,1146,1609,UA,N37263,1526,EWR,SJU,0,11,23,0
2014,4,22,2020,2142,EV,N833AS,5769,LGA,IAD,0,48,0,0
2014,4,23,1548,1747,US,N965UW,1775,LGA,PHL,0,3,31,15
2014,4,23,1855,2314,VX,N639VA,29,JFK,SFO,0,39,0,0
